<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.20	22:12:00	5077.68	5079.54	5077.53	5079.45	310	0	18
2026.02.20	22:13:00	5079.45	5079.55	5078.82	5079.39	306	0	18
2026.02.20	22:14:00	5079.39	5079.69	5079.17	5079.59	198	0	18
2026.02.20	22:15:00	5079.59	5079.60	5078.62	5079.26	355	0	18
2026.02.20	22:16:00	5079.26	5080.02	5078.94	5079.85	291	0	18
2026.02.20	22:17:00	5079.86	5080.02	5079.43	5079.59	264	0	18
2026.02.20	22:18:00	5079.59	5082.22	5079.38	5082.00	245	0	18
2026.02.20	22:19:00	5082.00	5084.27	5081.87	5082.78	351	0	30
2026.02.20	22:20:00	5082.78	5083.90	5082.43	5083.82	281	0	29
2026.02.20	22:21:00	5083.82	5086.10	5083.70	5084.61	407	0	23
2026.02.20	22:22:00	5084.61	5086.46	5084.25	5086.22	329	0	29
2026.02.20	22:23:00	5086.23	5086.35	5085.17	5085.35	306	0	19
2026.02.20	22:24:00	5085.35	5086.26	5085.14	5085.99	343	0	18
2026.02.20	22:25:00	5085.99	5086.13	5084.09	5084.51	362	0	18
2026.02.20	22:26:00	5084.51	5085.79	5084.50	5084.75	304	0	18
2026.02.20	22:27:00	5084.75	5085.46	5084.58	5085.32	255	0	18
2026.02.20	22:28:00	5085.32	5085.47	5084.24	5085.26	300	0	18
2026.02.20	22:29:00	5085.26	5085.55	5084.16	5084.96	251	0	18
2026.02.20	22:30:00	5084.96	5086.80	5082.79	5086.68	485	0	18
2026.02.20	22:31:00	5086.68	5087.38	5086.12	5087.17	516	0	24
2026.02.20	22:32:00	5087.17	5087.25	5085.96	5085.96	370	0	18
2026.02.20	22:33:00	5085.98	5086.10	5084.90	5085.45	350	0	18
2026.02.20	22:34:00	5085.45	5085.72	5083.81	5084.56	377	0	18
2026.02.20	22:35:00	5084.56	5085.89	5084.21	5085.66	320	0	18
2026.02.20	22:36:00	5085.66	5086.55	5084.05	5084.25	297	0	18
2026.02.20	22:37:00	5084.25	5085.09	5084.20	5084.76	266	0	18
2026.02.20	22:38:00	5084.75	5085.88	5084.48	5085.77	265	0	18
2026.02.20	22:39:00	5085.77	5085.99	5084.92	5085.88	304	0	18
2026.02.20	22:40:00	5085.88	5086.86	5085.88	5085.91	426	0	18
2026.02.20	22:41:00	5085.91	5086.19	5083.67	5084.42	546	0	18
2026.02.20	22:42:00	5084.42	5084.99	5083.04	5083.49	395	0	24
2026.02.20	22:43:00	5083.49	5084.35	5083.21	5083.65	308	0	18
2026.02.20	22:44:00	5083.65	5085.04	5083.43	5084.86	249	0	18
2026.02.20	22:45:00	5084.86	5085.38	5083.62	5085.27	367	0	18
2026.02.20	22:46:00	5085.27	5086.68	5084.59	5085.73	433	0	24
2026.02.20	22:47:00	5085.73	5085.81	5084.60	5085.52	515	0	18
2026.02.20	22:48:00	5085.52	5086.67	5085.13	5085.40	529	0	18
2026.02.20	22:49:00	5085.40	5086.09	5084.16	5084.25	465	0	20
2026.02.20	22:50:00	5084.25	5085.09	5083.50	5085.09	562	0	20
2026.02.20	22:51:00	5085.08	5086.34	5084.48	5086.15	521	0	20
2026.02.20	22:52:00	5086.15	5086.94	5085.83	5086.73	682	0	18
2026.02.20	22:53:00	5086.76	5087.39	5086.44	5087.07	541	0	18
2026.02.20	22:54:00	5087.07	5088.54	5086.45	5087.80	685	0	18
2026.02.20	22:55:00	5087.80	5089.43	5087.32	5089.13	678	0	25
2026.02.20	22:56:00	5089.14	5091.89	5088.70	5091.76	697	0	18
2026.02.20	22:57:00	5091.76	5095.55	5091.29	5095.15	646	0	18
2026.02.20	22:58:00	5095.15	5097.05	5093.99	5096.84	744	0	30
2026.02.20	22:59:00	5096.84	5098.05	5096.43	5096.88	883	0	30
2026.02.20	23:00:00	5096.73	5098.95	5096.24	5096.24	391	0	30
2026.02.20	23:01:00	5096.24	5096.70	5094.39	5094.62	296	0	23
2026.02.20	23:02:00	5094.62	5094.62	5092.20	5092.20	282	0	18
2026.02.20	23:03:00	5092.20	5095.40	5092.19	5095.38	346	0	19
2026.02.20	23:04:00	5095.38	5095.90	5094.95	5095.19	174	0	18
2026.02.20	23:05:00	5095.19	5096.20	5095.04	5095.17	159	0	18
2026.02.20	23:06:00	5095.17	5095.34	5093.42	5093.44	162	0	18
2026.02.20	23:07:00	5093.44	5094.40	5091.87	5092.59	186	0	18
2026.02.20	23:08:00	5092.59	5092.98	5092.13	5092.98	95	0	18
2026.02.20	23:09:00	5092.98	5094.20	5092.98	5093.41	87	0	18
2026.02.20	23:10:00	5093.41	5093.58	5092.58	5093.57	104	0	18
2026.02.20	23:11:00	5093.57	5094.87	5093.57	5094.36	124	0	18
2026.02.20	23:12:00	5094.36	5095.52	5093.76	5095.52	135	0	18
2026.02.20	23:13:00	5095.52	5095.52	5093.15	5093.31	127	0	18
2026.02.20	23:14:00	5093.31	5093.41	5092.56	5093.19	108	0	18
2026.02.20	23:15:00	5093.19	5093.19	5091.80	5091.90	178	0	19
2026.02.20	23:16:00	5091.90	5093.65	5091.60	5092.80	161	0	24
2026.02.20	23:17:00	5092.80	5094.34	5092.74	5094.31	145	0	21
2026.02.20	23:18:00	5094.31	5094.90	5093.76	5094.90	157	0	20
2026.02.20	23:19:00	5094.90	5094.92	5093.22	5093.65	107	0	18
2026.02.20	23:20:00	5093.65	5093.81	5093.02	5093.44	104	0	18
2026.02.20	23:21:00	5093.44	5096.10	5092.95	5094.54	118	0	18
2026.02.20	23:22:00	5094.54	5095.19	5094.33	5095.07	96	0	30
2026.02.20	23:23:00	5095.07	5095.39	5093.39	5094.02	140	0	26
2026.02.20	23:24:00	5094.02	5094.97	5093.83	5094.73	100	0	18
2026.02.20	23:25:00	5094.73	5094.76	5093.72	5093.88	95	0	18
2026.02.20	23:26:00	5093.88	5094.53	5093.77	5094.43	78	0	18
2026.02.20	23:27:00	5094.43	5094.62	5094.11	5094.30	84	0	18
2026.02.20	23:28:00	5094.30	5095.90	5094.15	5095.63	130	0	18
2026.02.20	23:29:00	5095.63	5098.69	5095.57	5097.88	237	0	18
2026.02.20	23:30:00	5097.88	5099.92	5097.88	5099.90	201	0	28
2026.02.20	23:31:00	5099.90	5099.93	5099.23	5099.23	171	0	18
2026.02.20	23:32:00	5099.23	5099.25	5097.70	5098.61	131	0	18
2026.02.20	23:33:00	5098.61	5098.82	5097.56	5098.20	95	0	18
2026.02.20	23:34:00	5098.20	5098.55	5097.75	5098.17	102	0	18
2026.02.20	23:35:00	5098.17	5098.90	5097.81	5098.75	73	0	18
2026.02.20	23:36:00	5098.75	5099.68	5098.38	5098.66	147	0	18
2026.02.20	23:37:00	5098.66	5099.20	5098.32	5098.75	105	0	18
2026.02.20	23:38:00	5098.73	5098.85	5098.08	5098.43	74	0	18
2026.02.20	23:39:00	5098.43	5100.01	5098.23	5099.80	106	0	18
2026.02.20	23:40:00	5099.80	5099.80	5097.81	5098.29	80	0	22
2026.02.20	23:41:00	5098.29	5098.44	5098.17	5098.25	64	0	32
2026.02.20	23:42:00	5098.25	5098.76	5097.66	5098.68	87	0	32
2026.02.20	23:43:00	5098.68	5100.21	5098.59	5099.21	117	0	32
2026.02.20	23:44:00	5099.11	5099.67	5098.45	5099.46	157	0	32
2026.02.20	23:45:00	5099.46	5099.98	5098.40	5099.06	152	0	32
2026.02.20	23:46:00	5099.06	5099.75	5098.81	5099.57	122	0	32
2026.02.20	23:47:00	5099.57	5100.65	5098.77	5099.95	285	0	37
2026.02.20	23:48:00	5099.95	5100.11	5099.28	5100.11	79	0	37
2026.02.20	23:49:00	5100.11	5105.06	5099.83	5103.68	321	0	32
2026.02.20	23:50:00	5103.68	5103.69	5102.24	5103.33	132	0	70
2026.02.20	23:51:00	5103.33	5104.37	5102.16	5102.24	111	0	83
2026.02.20	23:52:00	5102.24	5103.27	5101.43	5102.96	94	0	67
2026.02.20	23:53:00	5102.96	5106.61	5102.96	5104.97	171	0	64
2026.02.20	23:54:00	5104.97	5105.25	5102.42	5103.25	157	0	91
2026.02.20	23:55:00	5103.25	5104.57	5102.47	5104.22	181	0	79
2026.02.20	23:56:00	5104.22	5107.55	5103.50	5107.23	359	0	112
2026.02.20	23:57:00	5107.23	5107.24	5103.84	5104.90	292	0	146
2026.02.23	01:00:00	5104.59	5110.83	5102.79	5108.47	226	0	17
2026.02.23	01:01:00	5108.47	5112.69	5108.02	5111.99	415	0	18
2026.02.23	01:02:00	5111.99	5116.49	5111.57	5114.90	710	0	20
2026.02.23	01:03:00	5114.90	5116.93	5109.02	5116.61	535	0	20
2026.02.23	01:04:00	5116.59	5121.21	5114.66	5117.69	353	0	18
2026.02.23	01:05:00	5117.69	5122.44	5117.60	5119.24	341	0	17
2026.02.23	01:06:00	5119.24	5127.09	5119.11	5125.08	416	0	16
2026.02.23	01:07:00	5125.08	5132.14	5124.26	5130.77	379	0	16
2026.02.23	01:08:00	5130.77	5141.00	5129.99	5139.46	616	0	18
2026.02.23	01:09:00	5139.45	5141.10	5133.51	5135.10	562	0	16
2026.02.23	01:10:00	5135.10	5141.01	5135.10	5139.95	512	0	16
2026.02.23	01:11:00	5139.95	5142.13	5139.09	5141.73	419	0	16
2026.02.23	01:12:00	5141.73	5142.03	5138.62	5141.90	381	0	17
2026.02.23	01:13:00	5141.90	5141.93	5137.26	5139.73	363	0	17
2026.02.23	01:14:00	5139.72	5146.73	5138.76	5146.67	370	0	16
2026.02.23	01:15:00	5146.67	5149.54	5142.59	5147.79	428	0	16
2026.02.23	01:16:00	5147.77	5150.75	5146.14	5147.31	384	0	16
2026.02.23	01:17:00	5147.31	5147.31	5141.78	5141.86	361	0	16
2026.02.23	01:18:00	5141.86	5145.21	5141.75	5144.30	267	0	16
2026.02.23	01:19:00	5144.30	5145.47	5141.72	5142.16	233	0	16
2026.02.23	01:20:00	5142.16	5143.44	5140.63	5143.35	244	0	16
2026.02.23	01:21:00	5143.35	5144.58	5141.29	5144.51	294	0	16
2026.02.23	01:22:00	5144.51	5146.68	5143.92	5146.36	388	0	16
2026.02.23	01:23:00	5146.36	5147.53	5146.24	5147.51	295	0	16
2026.02.23	01:24:00	5147.51	5147.52	5144.45	5146.30	250	0	16
2026.02.23	01:25:00	5146.30	5148.73	5146.18	5148.20	250	0	16
2026.02.23	01:26:00	5148.20	5148.75	5146.72	5148.75	246	0	16
2026.02.23	01:27:00	5148.75	5149.95	5148.46	5149.94	208	0	16
2026.02.23	01:28:00	5149.94	5152.27	5143.65	5144.27	357	0	16
2026.02.23	01:29:00	5144.27	5147.00	5144.06	5146.34	287	0	16
2026.02.23	01:30:00	5146.34	5150.89	5145.30	5149.11	353	0	16
2026.02.23	01:31:00	5149.11	5149.38	5144.50	5145.43	315	0	16
2026.02.23	01:32:00	5145.43	5148.56	5144.59	5148.47	236	0	16
2026.02.23	01:33:00	5148.47	5148.49	5146.04	5146.44	215	0	16
2026.02.23	01:34:00	5146.44	5147.67	5145.22	5146.78	208	0	16
2026.02.23	01:35:00	5146.78	5149.57	5146.78	5149.41	252	0	16
2026.02.23	01:36:00	5149.41	5150.63	5146.26	5150.22	334	0	16
2026.02.23	01:37:00	5150.22	5151.11	5148.52	5151.07	323	0	16
2026.02.23	01:38:00	5151.07	5151.16	5148.87	5149.39	259	0	17
2026.02.23	01:39:00	5149.39	5151.62	5146.51	5147.47	363	0	18
2026.02.23	01:40:00	5147.47	5155.99	5147.31	5154.12	410	0	16
2026.02.23	01:41:00	5154.12	5156.26	5152.07	5152.49	260	0	16
2026.02.23	01:42:00	5152.47	5153.50	5148.20	5152.50	440	0	16
2026.02.23	01:43:00	5152.50	5157.19	5152.50	5157.17	231	0	16
2026.02.23	01:44:00	5157.17	5159.10	5156.11	5158.63	274	0	16
2026.02.23	01:45:00	5158.63	5158.63	5153.78	5155.23	313	0	16
2026.02.23	01:46:00	5155.23	5156.50	5153.72	5154.94	284	0	16
2026.02.23	01:47:00	5154.94	5159.76	5154.94	5159.37	265	0	16
2026.02.23	01:48:00	5159.37	5160.36	5156.08	5160.28	380	0	16
2026.02.23	01:49:00	5160.28	5160.42	5156.49	5158.75	264	0	16
2026.02.23	01:50:00	5158.75	5161.58	5157.23	5161.58	223	0	16
2026.02.23	01:51:00	5161.58	5165.34	5161.34	5164.15	402	0	16
2026.02.23	01:52:00	5164.15	5165.13	5163.50	5165.13	213	0	16
2026.02.23	01:53:00	5165.13	5167.61	5162.85	5163.15	374	0	17
2026.02.23	01:54:00	5163.18	5165.70	5163.18	5165.34	241	0	16
2026.02.23	01:55:00	5165.34	5165.67	5163.56	5165.59	203	0	16
2026.02.23	01:56:00	5165.59	5167.52	5164.75	5167.52	216	0	16
2026.02.23	01:57:00	5167.52	5169.61	5165.84	5168.95	225	0	16
2026.02.23	01:58:00	5168.95	5171.92	5166.16	5166.48	415	0	16
2026.02.23	01:59:00	5166.48	5167.49	5165.29	5165.30	282	0	16
2026.02.23	02:00:00	5165.30	5166.61	5147.23	5147.23	763	0	20
2026.02.23	02:01:00	5146.98	5153.18	5139.70	5152.24	971	0	19
2026.02.23	02:02:00	5152.24	5155.08	5148.24	5149.98	646	0	16
2026.02.23	02:03:00	5149.98	5150.55	5144.34	5146.94	629	0	18
2026.02.23	02:04:00	5146.94	5149.44	5144.85	5148.47	601	0	16
2026.02.23	02:05:00	5148.47	5148.52	5140.02	5143.16	674	0	16
2026.02.23	02:06:00	5143.16	5143.64	5139.46	5140.10	462	0	16
2026.02.23	02:07:00	5140.10	5143.27	5138.33	5141.07	479	0	16
2026.02.23	02:08:00	5141.07	5145.07	5139.22	5144.10	506	0	16
2026.02.23	02:09:00	5144.10	5151.57	5144.08	5149.72	613	0	16
2026.02.23	02:10:00	5149.74	5150.77	5142.66	5145.04	680	0	16
2026.02.23	02:11:00	5145.04	5145.15	5137.73	5139.07	470	0	16
2026.02.23	02:12:00	5139.07	5140.64	5132.60	5140.59	651	0	16
2026.02.23	02:13:00	5140.59	5140.59	5133.94	5133.97	407	0	16
2026.02.23	02:14:00	5133.97	5138.73	5132.57	5138.40	638	0	16
2026.02.23	02:15:00	5138.40	5139.95	5131.39	5133.27	578	0	16
2026.02.23	02:16:00	5133.27	5134.98	5132.06	5134.79	348	0	16
2026.02.23	02:17:00	5134.79	5137.91	5133.35	5135.61	319	0	16
2026.02.23	02:18:00	5135.61	5140.66	5135.28	5139.05	374	0	16
2026.02.23	02:19:00	5139.04	5139.77	5131.33	5131.36	513	0	16
2026.02.23	02:20:00	5131.32	5140.31	5129.50	5139.55	569	0	16
2026.02.23	02:21:00	5139.55	5142.24	5137.87	5139.31	375	0	16
2026.02.23	02:22:00	5139.31	5142.80	5138.39	5142.27	438	0	16
2026.02.23	02:23:00	5142.27	5142.45	5139.46	5141.95	413	0	16
2026.02.23	02:24:00	5141.95	5145.70	5141.03	5145.62	478	0	18
2026.02.23	02:25:00	5145.62	5146.82	5138.99	5139.97	508	0	18
2026.02.23	02:26:00	5140.01	5145.22	5137.32	5145.22	461	0	16
2026.02.23	02:27:00	5145.22	5146.54	5143.43	5145.68	455	0	16
2026.02.23	02:28:00	5145.68	5148.20	5145.10	5146.76	273	0	16
2026.02.23	02:29:00	5146.76	5153.75	5146.74	5153.17	457	0	17
2026.02.23	02:30:00	5153.17	5159.47	5152.44	5159.47	537	0	16
2026.02.23	02:31:00	5159.47	5160.84	5155.71	5156.28	384	0	16
2026.02.23	02:32:00	5156.28	5159.08	5151.27	5151.45	481	0	16
2026.02.23	02:33:00	5151.45	5152.04	5149.53	5149.79	372	0	16
2026.02.23	02:34:00	5149.79	5151.39	5148.42	5149.85	434	0	16
2026.02.23	02:35:00	5149.85	5151.44	5148.12	5151.20	303	0	16
2026.02.23	02:36:00	5151.20	5152.46	5151.16	5151.28	238	0	16
2026.02.23	02:37:00	5151.29	5151.35	5145.59	5148.21	425	0	16
2026.02.23	02:38:00	5148.21	5148.38	5142.56	5146.91	702	0	17
2026.02.23	02:39:00	5146.91	5146.98	5141.68	5144.58	495	0	16
2026.02.23	02:40:00	5144.58	5150.06	5144.43	5146.48	341	0	16
2026.02.23	02:41:00	5146.48	5146.78	5141.63	5143.01	285	0	16
2026.02.23	02:42:00	5143.01	5144.44	5140.79	5140.93	341	0	17
2026.02.23	02:43:00	5140.93	5142.58	5139.16	5140.18	245	0	16
2026.02.23	02:44:00	5140.18	5141.19	5140.16	5140.77	233	0	16
2026.02.23	02:45:00	5140.77	5140.78	5135.09	5139.10	481	0	16
2026.02.23	02:46:00	5139.10	5139.89	5137.13	5139.79	395	0	16
2026.02.23	02:47:00	5139.79	5140.10	5136.61	5138.43	412	0	16
2026.02.23	02:48:00	5138.43	5140.05	5137.96	5139.35	355	0	16
2026.02.23	02:49:00	5139.16	5139.78	5136.76	5137.83	303	0	16
2026.02.23	02:50:00	5137.83	5140.10	5137.16	5139.91	289	0	16
2026.02.23	02:51:00	5139.91	5142.32	5139.41	5141.22	458	0	16
2026.02.23	02:52:00	5141.22	5142.16	5139.91	5139.91	267	0	16
2026.02.23	02:53:00	5139.91	5142.94	5139.87	5142.33	270	0	16
2026.02.23	02:54:00	5142.33	5144.67	5142.30	5143.62	285	0	16
2026.02.23	02:55:00	5143.62	5145.42	5143.57	5145.08	286	0	16
2026.02.23	02:56:00	5145.08	5146.25	5142.18	5143.97	329	0	17
2026.02.23	02:57:00	5143.98	5146.33	5143.78	5144.72	276	0	16
2026.02.23	02:58:00	5144.73	5145.17	5143.43	5144.89	246	0	16
2026.02.23	02:59:00	5144.89	5146.26	5143.32	5144.54	223	0	16
2026.02.23	03:00:00	5144.54	5146.02	5140.16	5141.70	498	0	18
2026.02.23	03:01:00	5141.70	5148.85	5141.39	5147.27	586	0	17
2026.02.23	03:02:00	5147.27	5148.26	5142.64	5146.73	662	0	16
2026.02.23	03:03:00	5146.74	5149.51	5145.46	5146.13	571	0	16
2026.02.23	03:04:00	5146.13	5149.72	5146.13	5149.16	363	0	16
2026.02.23	03:05:00	5149.16	5151.71	5146.70	5150.12	588	0	16
2026.02.23	03:06:00	5150.12	5153.08	5147.50	5152.84	443	0	16
2026.02.23	03:07:00	5152.85	5155.20	5151.98	5154.35	680	0	16
2026.02.23	03:08:00	5154.35	5154.71	5151.74	5152.95	481	0	16
2026.02.23	03:09:00	5152.95	5158.10	5152.87	5155.25	498	0	16
2026.02.23	03:10:00	5155.24	5155.24	5149.48	5151.22	593	0	16
2026.02.23	03:11:00	5151.22	5151.60	5148.70	5148.81	263	0	16
2026.02.23	03:12:00	5148.81	5149.58	5147.61	5147.78	366	0	16
2026.02.23	03:13:00	5147.78	5148.34	5146.42	5147.52	297	0	17
2026.02.23	03:14:00	5147.52	5148.35	5145.72	5147.63	453	0	17
2026.02.23	03:15:00	5147.64	5151.49	5146.52	5150.71	386	0	16
2026.02.23	03:16:00	5150.71	5152.24	5149.61	5151.19	397	0	16
2026.02.23	03:17:00	5151.19	5151.97	5149.63	5150.22	390	0	16
2026.02.23	03:18:00	5150.22	5151.50	5149.89	5150.47	279	0	16
2026.02.23	03:19:00	5150.46	5153.02	5150.46	5153.02	280	0	16
2026.02.23	03:20:00	5153.06	5155.51	5153.03	5155.42	247	0	16
2026.02.23	03:21:00	5155.42	5157.81	5155.38	5156.42	351	0	16
2026.02.23	03:22:00	5156.42	5158.71	5155.77	5158.71	684	0	17
2026.02.23	03:23:00	5158.71	5159.22	5157.64	5158.90	391	0	16
2026.02.23	03:24:00	5158.90	5158.92	5155.98	5156.38	431	0	16
2026.02.23	03:25:00	5156.38	5156.65	5153.87	5153.92	403	0	16
2026.02.23	03:26:00	5153.94	5154.14	5152.88	5153.30	358	0	16
2026.02.23	03:27:00	5153.30	5157.38	5152.97	5157.15	341	0	16
2026.02.23	03:28:00	5157.15	5158.28	5156.29	5156.42	275	0	16
2026.02.23	03:29:00	5156.42	5159.37	5155.66	5159.16	306	0	16
2026.02.23	03:30:00	5159.16	5159.43	5155.39	5155.59	375	0	16
2026.02.23	03:31:00	5155.59	5157.91	5155.44	5156.92	329	0	16
2026.02.23	03:32:00	5156.92	5161.22	5156.89	5160.69	372	0	16
2026.02.23	03:33:00	5160.68	5160.68	5157.26	5157.27	319	0	16
2026.02.23	03:34:00	5157.27	5157.60	5156.36	5157.04	246	0	16
2026.02.23	03:35:00	5157.04	5157.87	5156.83	5157.68	299	0	16
2026.02.23	03:36:00	5157.68	5159.69	5156.95	5157.10	309	0	17
2026.02.23	03:37:00	5157.10	5158.38	5157.06	5157.76	187	0	16
2026.02.23	03:38:00	5157.76	5161.01	5157.76	5159.00	313	0	16
2026.02.23	03:39:00	5159.00	5159.04	5157.05	5158.34	313	0	16
2026.02.23	03:40:00	5158.34	5163.55	5155.69	5163.04	439	0	16
2026.02.23	03:41:00	5163.04	5163.62	5162.88	5163.62	209	0	16
2026.02.23	03:42:00	5163.62	5166.46	5163.62	5164.85	344	0	18
2026.02.23	03:43:00	5164.85	5165.44	5163.53	5165.03	303	0	16
2026.02.23	03:44:00	5165.03	5166.29	5164.53	5166.12	311	0	16
2026.02.23	03:45:00	5166.12	5166.81	5163.91	5164.65	343	0	16
2026.02.23	03:46:00	5164.65	5165.80	5163.78	5164.66	338	0	16
2026.02.23	03:47:00	5164.67	5164.75	5159.54	5161.35	446	0	16
2026.02.23	03:48:00	5161.35	5163.79	5160.85	5162.98	346	0	16
2026.02.23	03:49:00	5162.98	5165.00	5162.93	5164.15	237	0	16
2026.02.23	03:50:00	5164.16	5167.68	5163.50	5165.36	401	0	16
2026.02.23	03:51:00	5165.36	5165.66	5162.65	5163.06	306	0	16
2026.02.23	03:52:00	5163.06	5164.30	5162.87	5163.35	181	0	16
2026.02.23	03:53:00	5163.35	5163.58	5160.71	5160.72	323	0	16
2026.02.23	03:54:00	5160.72	5160.89	5156.22	5157.00	394	0	16
2026.02.23	03:55:00	5157.00	5159.43	5156.57	5156.66	381	0	16
2026.02.23	03:56:00	5156.66	5158.84	5156.40	5157.96	298	0	16
2026.02.23	03:57:00	5157.96	5159.69	5157.13	5158.70	260	0	16
2026.02.23	03:58:00	5158.70	5159.74	5158.11	5158.81	280	0	16
2026.02.23	03:59:00	5158.81	5158.86	5156.38	5157.46	295	0	16
2026.02.23	04:00:00	5157.46	5161.76	5156.68	5160.85	358	0	16
2026.02.23	04:01:00	5160.86	5161.04	5158.50	5159.30	384	0	16
2026.02.23	04:02:00	5159.30	5161.26	5157.72	5157.76	293	0	16
2026.02.23	04:03:00	5157.76	5162.38	5157.45	5162.33	325	0	16
2026.02.23	04:04:00	5162.33	5163.66	5162.30	5163.51	305	0	16
2026.02.23	04:05:00	5163.51	5163.51	5161.30	5162.66	292	0	16
2026.02.23	04:06:00	5162.66	5164.12	5162.61	5164.09	276	0	16
2026.02.23	04:07:00	5164.09	5164.09	5161.74	5162.62	179	0	16
2026.02.23	04:08:00	5162.62	5162.65	5161.69	5162.12	190	0	16
2026.02.23	04:09:00	5162.13	5167.04	5161.54	5165.49	349	0	20
2026.02.23	04:10:00	5165.50	5165.50	5161.73	5162.19	354	0	16
2026.02.23	04:11:00	5162.19	5162.62	5159.13	5159.51	328	0	16
2026.02.23	04:12:00	5159.51	5162.63	5159.51	5160.34	316	0	16
2026.02.23	04:13:00	5160.34	5161.36	5159.24	5161.16	320	0	16
2026.02.23	04:14:00	5161.16	5161.21	5160.10	5160.55	239	0	16
2026.02.23	04:15:00	5160.55	5164.74	5160.02	5164.65	299	0	16
2026.02.23	04:16:00	5164.87	5167.32	5164.29	5166.46	319	0	16
2026.02.23	04:17:00	5166.46	5166.89	5163.00	5163.45	328	0	16
2026.02.23	04:18:00	5163.45	5163.81	5161.42	5161.80	235	0	16
2026.02.23	04:19:00	5161.80	5162.06	5159.11	5159.48	277	0	16
2026.02.23	04:20:00	5159.48	5161.77	5158.96	5160.67	317	0	16
2026.02.23	04:21:00	5160.67	5161.16	5159.14	5159.31	227	0	16
2026.02.23	04:22:00	5159.33	5160.06	5157.61	5159.34	340	0	16
2026.02.23	04:23:00	5159.34	5160.09	5158.56	5158.56	193	0	16
2026.02.23	04:24:00	5158.56	5160.45	5158.54	5159.52	171	0	16
2026.02.23	04:25:00	5159.52	5161.87	5159.01	5161.75	222	0	16
2026.02.23	04:26:00	5161.75	5163.06	5161.59	5162.52	229	0	16
2026.02.23	04:27:00	5162.52	5163.08	5161.12	5162.05	202	0	16
2026.02.23	04:28:00	5162.05	5163.22	5161.37	5161.92	251	0	16
2026.02.23	04:29:00	5161.92	5162.06	5160.89	5161.23	193	0	16
2026.02.23	04:30:00	5161.23	5162.09	5161.14	5161.90	106	0	16
2026.02.23	04:31:00	5161.90	5162.53	5161.05	5161.16	145	0	16
2026.02.23	04:32:00	5161.16	5162.20	5161.12	5161.75	147	0	16
2026.02.23	04:33:00	5161.75	5164.57	5161.27	5164.49	229	0	16
2026.02.23	04:34:00	5164.49	5165.55	5164.03	5164.28	287	0	16
2026.02.23	04:35:00	5164.28	5165.25	5163.65	5165.15	191	0	16
2026.02.23	04:36:00	5165.15	5167.53	5164.95	5167.40	267	0	16
2026.02.23	04:37:00	5167.40	5169.37	5166.69	5168.60	280	0	16
2026.02.23	04:38:00	5168.60	5169.24	5166.26	5169.00	246	0	16
2026.02.23	04:39:00	5169.00	5169.01	5165.21	5168.74	452	0	16
2026.02.23	04:40:00	5168.74	5171.54	5168.05	5169.80	349	0	16
2026.02.23	04:41:00	5169.80	5175.21	5169.79	5174.95	305	0	16
2026.02.23	04:42:00	5174.95	5175.83	5174.48	5175.20	358	0	16
2026.02.23	04:43:00	5175.19	5175.75	5174.53	5175.55	287	0	16
2026.02.23	04:44:00	5175.55	5176.48	5174.38	5174.38	229	0	16
2026.02.23	04:45:00	5174.37	5176.57	5174.12	5175.28	339	0	16
2026.02.23	04:46:00	5175.28	5175.35	5174.00	5174.58	195	0	16
2026.02.23	04:47:00	5174.58	5174.90	5173.65	5173.70	249	0	16
2026.02.23	04:48:00	5173.70	5174.12	5173.01	5173.16	188	0	18
2026.02.23	04:49:00	5173.16	5173.34	5170.42	5170.77	276	0	17
2026.02.23	04:50:00	5170.77	5170.91	5165.97	5166.66	383	0	16
2026.02.23	04:51:00	5166.66	5166.84	5163.87	5166.81	406	0	16
2026.02.23	04:52:00	5166.81	5169.80	5166.57	5169.52	296	0	16
2026.02.23	04:53:00	5169.52	5170.35	5169.52	5169.78	185	0	16
2026.02.23	04:54:00	5169.78	5173.14	5169.50	5173.14	202	0	16
2026.02.23	04:55:00	5173.15	5173.38	5171.86	5173.26	249	0	16
2026.02.23	04:56:00	5173.26	5174.13	5173.26	5173.55	168	0	16
2026.02.23	04:57:00	5173.55	5174.31	5173.15	5173.19	127	0	16
2026.02.23	04:58:00	5173.19	5173.19	5171.69	5171.69	200	0	18
2026.02.23	04:59:00	5171.69	5174.15	5171.69	5173.62	144	0	16
2026.02.23	05:00:00	5173.62	5175.17	5173.49	5174.17	297	0	16
2026.02.23	05:01:00	5174.17	5175.96	5174.08	5175.16	177	0	16
2026.02.23	05:02:00	5175.16	5175.63	5174.68	5175.22	148	0	16
2026.02.23	05:03:00	5175.22	5175.38	5172.67	5172.95	293	0	16
2026.02.23	05:04:00	5172.95	5173.90	5171.65	5172.16	210	0	16
2026.02.23	05:05:00	5172.16	5172.32	5171.53	5171.94	187	0	16
2026.02.23	05:06:00	5171.94	5174.98	5171.73	5173.61	251	0	16
2026.02.23	05:07:00	5173.62	5173.71	5169.62	5170.34	334	0	16
2026.02.23	05:08:00	5170.34	5171.60	5168.92	5170.88	299	0	16
2026.02.23	05:09:00	5170.88	5172.17	5163.41	5164.88	576	0	19
2026.02.23	05:10:00	5164.89	5165.04	5160.87	5161.13	427	0	17
