<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.07	02:30:00	2377.09	2377.71	2376.27	2376.86	1640	0	3
2024.06.07	03:00:00	2376.86	2378.31	2376.02	2376.60	2501	0	4
2024.06.07	03:30:00	2376.60	2379.28	2376.29	2378.38	4092	0	7
2024.06.07	04:00:00	2378.38	2379.99	2371.54	2372.73	11622	0	3
2024.06.07	04:30:00	2372.73	2373.31	2370.14	2370.99	7919	0	3
2024.06.07	05:00:00	2370.99	2372.34	2369.36	2370.89	6064	0	3
2024.06.07	05:30:00	2370.89	2378.23	2369.79	2376.60	8135	0	3
2024.06.07	06:00:00	2376.59	2378.75	2375.09	2378.02	5391	0	3
2024.06.07	06:30:00	2378.02	2381.93	2377.26	2380.16	4435	0	3
2024.06.07	07:00:00	2380.15	2384.43	2379.21	2384.24	3257	0	3
2024.06.07	07:30:00	2384.24	2387.42	2384.20	2386.62	4419	0	3
2024.06.07	08:00:00	2386.61	2387.67	2380.15	2383.23	7223	0	3
2024.06.07	08:30:00	2383.23	2383.45	2374.98	2375.95	9566	0	3
2024.06.07	09:00:00	2375.95	2377.76	2372.88	2373.80	7358	0	3
2024.06.07	09:30:00	2373.80	2376.63	2373.03	2375.43	8825	0	3
2024.06.07	10:00:00	2375.43	2379.32	2374.61	2375.10	7796	0	3
2024.06.07	10:30:00	2375.10	2375.46	2372.77	2373.56	6085	0	3
2024.06.07	11:00:00	2373.56	2373.87	2350.77	2352.46	28340	0	3
2024.06.07	11:30:00	2352.46	2352.47	2342.62	2347.30	19390	0	3
2024.06.07	12:00:00	2347.28	2347.95	2337.45	2338.27	15001	0	3
2024.06.07	12:30:00	2338.27	2341.71	2337.44	2339.30	8816	0	3
2024.06.07	13:00:00	2339.30	2339.32	2333.75	2336.55	9944	0	3
2024.06.07	13:30:00	2336.55	2337.10	2331.99	2333.63	8628	0	3
2024.06.07	14:00:00	2333.63	2335.09	2330.87	2334.62	10642	0	3
2024.06.07	14:30:00	2334.62	2339.36	2332.85	2336.59	11829	0	3
2024.06.07	15:00:00	2336.59	2339.35	2330.25	2333.70	19129	0	3
2024.06.07	15:30:00	2333.70	2334.91	2313.30	2319.25	42314	0	0
2024.06.07	16:00:00	2319.25	2328.10	2317.55	2325.36	23823	0	3
2024.06.07	16:30:00	2325.36	2326.46	2304.99	2309.46	33018	0	3
2024.06.07	17:00:00	2309.46	2320.67	2307.55	2318.26	26556	0	3
2024.06.07	17:30:00	2318.27	2321.19	2310.06	2313.34	21603	0	3
2024.06.07	18:00:00	2313.34	2315.55	2308.53	2308.63	18926	0	3
2024.06.07	18:30:00	2308.63	2310.06	2304.49	2304.99	14759	0	3
2024.06.07	19:00:00	2304.99	2311.78	2302.99	2311.26	11493	0	3
2024.06.07	19:30:00	2311.26	2314.52	2307.52	2311.64	12510	0	3
2024.06.07	20:00:00	2311.64	2312.35	2305.40	2307.42	12899	0	3
2024.06.07	20:30:00	2307.42	2308.29	2303.72	2305.44	7264	0	3
2024.06.07	21:00:00	2305.44	2307.13	2303.70	2304.93	6161	0	3
2024.06.07	21:30:00	2304.93	2305.00	2299.86	2301.48	6676	0	3
2024.06.07	22:00:00	2301.48	2301.50	2293.79	2295.17	10154	0	3
2024.06.07	22:30:00	2295.17	2295.61	2287.60	2288.31	11236	0	3
2024.06.07	23:00:00	2288.31	2292.01	2286.70	2290.96	5373	0	3
2024.06.07	23:30:00	2290.96	2294.34	2290.21	2293.73	4445	0	3
2024.06.10	01:00:00	2293.97	2295.91	2289.26	2293.56	4288	0	3
2024.06.10	01:30:00	2293.56	2298.38	2293.34	2297.47	2524	0	3
2024.06.10	02:00:00	2297.47	2299.10	2296.49	2298.72	1815	0	3
2024.06.10	02:30:00	2298.72	2300.07	2298.12	2298.48	2443	0	4
2024.06.10	03:00:00	2298.46	2299.81	2294.12	2295.75	3816	0	3
2024.06.10	03:30:00	2295.75	2297.10	2294.51	2296.99	3219	0	3
2024.06.10	04:00:00	2296.99	2297.10	2293.93	2294.87	2941	0	3
2024.06.10	04:30:00	2294.87	2297.92	2294.70	2297.60	3448	0	3
2024.06.10	05:00:00	2297.60	2301.35	2296.77	2298.72	4619	0	3
2024.06.10	05:30:00	2298.72	2298.86	2295.48	2296.23	4184	0	4
2024.06.10	06:00:00	2296.23	2297.78	2294.86	2296.57	2932	0	3
2024.06.10	06:30:00	2296.57	2296.72	2294.94	2295.33	2762	0	5
2024.06.10	07:00:00	2295.33	2295.74	2292.78	2294.95	3056	0	3
2024.06.10	07:30:00	2294.95	2295.79	2293.40	2294.77	3157	0	4
2024.06.10	08:00:00	2294.77	2295.92	2292.11	2295.50	3919	0	3
2024.06.10	08:30:00	2295.50	2297.28	2295.14	2295.65	4409	0	3
2024.06.10	09:00:00	2295.65	2296.51	2290.42	2290.54	7903	0	3
2024.06.10	09:30:00	2290.54	2294.37	2287.70	2291.19	8544	0	3
2024.06.10	10:00:00	2291.19	2296.64	2290.48	2295.47	9873	0	3
2024.06.10	10:30:00	2295.47	2297.19	2294.36	2296.52	7067	0	3
2024.06.10	11:00:00	2296.52	2297.56	2294.61	2294.96	7850	0	3
2024.06.10	11:30:00	2294.96	2297.47	2292.45	2292.65	6913	0	3
2024.06.10	12:00:00	2292.65	2296.86	2291.82	2296.34	7217	0	3
2024.06.10	12:30:00	2296.34	2297.49	2294.65	2295.33	5345	0	3
2024.06.10	13:00:00	2295.33	2297.48	2295.26	2296.28	5692	0	3
2024.06.10	13:30:00	2296.28	2298.78	2295.56	2298.48	5010	0	3
2024.06.10	14:00:00	2298.48	2301.22	2297.89	2299.09	7069	0	3
2024.06.10	14:30:00	2299.09	2305.28	2298.66	2305.05	7626	0	3
2024.06.10	15:00:00	2305.05	2308.69	2303.11	2307.17	13343	0	3
2024.06.10	15:30:00	2307.17	2307.41	2304.65	2306.15	11535	0	3
2024.06.10	16:00:00	2306.15	2307.81	2303.76	2303.89	10834	0	3
2024.06.10	16:30:00	2303.89	2306.29	2300.33	2305.66	18117	0	3
2024.06.10	17:00:00	2305.66	2306.57	2301.71	2303.85	15034	0	3
2024.06.10	17:30:00	2303.85	2307.23	2302.30	2302.71	13473	0	3
2024.06.10	18:00:00	2302.71	2306.22	2301.31	2304.42	11233	0	3
2024.06.10	18:30:00	2304.42	2308.66	2303.78	2307.36	8182	0	3
2024.06.10	19:00:00	2307.36	2312.99	2307.03	2312.62	9762	0	3
2024.06.10	19:30:00	2312.62	2313.79	2310.34	2312.91	7419	0	3
2024.06.10	20:00:00	2312.91	2313.27	2309.20	2309.42	6754	0	3
2024.06.10	20:30:00	2309.42	2313.38	2309.07	2311.88	5067	0	3
2024.06.10	21:00:00	2311.88	2312.01	2310.05	2310.78	4249	0	3
2024.06.10	21:30:00	2310.78	2311.76	2309.90	2310.93	4299	0	3
2024.06.10	22:00:00	2310.93	2312.25	2310.83	2311.19	3691	0	3
2024.06.10	22:30:00	2311.18	2311.72	2308.62	2308.76	4384	0	3
2024.06.10	23:00:00	2308.76	2310.12	2308.48	2309.82	1809	0	3
2024.06.10	23:30:00	2309.82	2310.94	2309.19	2310.83	1354	0	5
2024.06.11	01:00:00	2311.85	2312.10	2310.09	2311.32	1535	0	3
2024.06.11	01:30:00	2311.32	2311.32	2309.66	2309.72	918	0	4
2024.06.11	02:00:00	2309.72	2310.18	2309.34	2309.68	771	0	11
2024.06.11	02:30:00	2309.68	2310.60	2308.73	2309.89	1702	0	3
2024.06.11	03:00:00	2309.89	2310.17	2309.07	2309.17	2317	0	11
2024.06.11	03:30:00	2309.17	2311.92	2309.06	2310.80	3194	0	3
2024.06.11	04:00:00	2310.80	2310.80	2303.42	2308.91	14958	0	3
2024.06.11	04:30:00	2308.91	2309.57	2301.58	2302.80	9635	0	3
2024.06.11	05:00:00	2302.80	2303.37	2298.75	2302.68	9251	0	3
2024.06.11	05:30:00	2302.68	2303.70	2299.76	2301.86	9731	0	3
2024.06.11	06:00:00	2301.86	2304.04	2300.73	2303.63	6427	0	4
2024.06.11	06:30:00	2303.63	2304.42	2302.77	2303.67	3087	0	3
2024.06.11	07:00:00	2303.67	2303.97	2302.03	2302.17	2610	0	4
2024.06.11	07:30:00	2302.17	2303.87	2301.42	2303.59	2314	0	3
2024.06.11	08:00:00	2303.59	2304.37	2300.78	2301.04	2831	0	3
2024.06.11	08:30:00	2301.04	2301.45	2297.66	2299.54	7421	0	3
2024.06.11	09:00:00	2299.54	2303.60	2298.68	2303.43	5241	0	3
2024.06.11	09:30:00	2303.43	2304.57	2301.27	2302.05	8188	0	3
2024.06.11	10:00:00	2302.05	2305.26	2301.64	2305.13	8531	0	3
2024.06.11	10:30:00	2305.14	2305.41	2302.91	2304.53	4512	0	3
2024.06.11	11:00:00	2304.53	2307.77	2303.17	2306.94	7433	0	3
2024.06.11	11:30:00	2306.94	2307.39	2304.79	2305.99	7095	0	3
2024.06.11	12:00:00	2305.99	2307.36	2302.22	2302.53	7134	0	3
2024.06.11	12:30:00	2302.53	2307.14	2301.54	2306.45	6893	0	3
2024.06.11	13:00:00	2306.45	2308.66	2305.26	2307.93	5729	0	3
2024.06.11	13:30:00	2307.93	2308.85	2305.80	2307.89	5036	0	3
2024.06.11	14:00:00	2307.89	2308.28	2305.47	2306.98	5901	0	3
2024.06.11	14:30:00	2306.98	2307.76	2305.64	2307.63	5998	0	3
2024.06.11	15:00:00	2307.63	2315.51	2307.56	2314.50	13755	0	3
2024.06.11	15:30:00	2314.50	2319.95	2314.35	2317.93	14581	0	3
2024.06.11	16:00:00	2317.93	2319.59	2310.67	2313.02	25379	0	3
2024.06.11	16:30:00	2313.01	2315.21	2309.22	2314.68	20268	0	3
2024.06.11	17:00:00	2314.68	2317.19	2312.41	2314.44	16987	0	3
2024.06.11	17:30:00	2314.43	2317.81	2312.92	2314.74	14331	0	3
2024.06.11	18:00:00	2314.74	2315.95	2311.15	2312.34	12153	0	3
2024.06.11	18:30:00	2312.34	2314.37	2309.95	2310.13	9986	0	3
2024.06.11	19:00:00	2310.13	2312.39	2306.69	2307.09	9181	0	3
2024.06.11	19:30:00	2307.09	2309.03	2305.89	2308.53	8618	0	3
2024.06.11	20:00:00	2308.53	2311.60	2307.83	2309.34	10444	0	3
2024.06.11	20:30:00	2309.34	2313.49	2309.16	2312.79	6000	0	3
2024.06.11	21:00:00	2312.79	2315.72	2312.11	2314.88	5326	0	3
2024.06.11	21:30:00	2314.87	2315.61	2313.05	2313.83	5177	0	3
2024.06.11	22:00:00	2313.83	2314.77	2313.39	2313.39	3863	0	5
2024.06.11	22:30:00	2313.39	2315.66	2312.49	2315.31	4357	0	3
2024.06.11	23:00:00	2315.31	2316.54	2314.73	2316.00	1941	0	6
2024.06.11	23:30:00	2316.00	2316.89	2315.25	2316.80	1371	0	3
2024.06.12	01:00:00	2316.56	2316.68	2315.09	2315.20	689	0	5
2024.06.12	01:30:00	2315.20	2317.64	2315.20	2316.87	1894	0	4
2024.06.12	02:00:00	2316.87	2317.48	2314.74	2315.97	1487	0	3
2024.06.12	02:30:00	2315.97	2316.05	2313.93	2315.11	2493	0	3
2024.06.12	03:00:00	2315.11	2315.66	2314.43	2314.61	2204	0	4
2024.06.12	03:30:00	2314.61	2315.53	2313.43	2313.73	2025	0	3
2024.06.12	04:00:00	2313.73	2313.74	2310.76	2311.93	6489	0	3
2024.06.12	04:30:00	2311.93	2315.20	2310.93	2314.39	6003	0	3
2024.06.12	05:00:00	2314.39	2315.53	2311.70	2314.82	5481	0	3
2024.06.12	05:30:00	2314.82	2315.02	2310.63	2313.61	4692	0	3
2024.06.12	06:00:00	2313.61	2316.68	2313.61	2315.62	3478	0	3
2024.06.12	06:30:00	2315.62	2316.30	2313.80	2313.97	1760	0	7
2024.06.12	07:00:00	2313.97	2314.33	2313.20	2313.80	1362	0	4
2024.06.12	07:30:00	2313.80	2314.27	2312.40	2312.73	1734	0	3
2024.06.12	08:00:00	2312.73	2313.48	2312.40	2313.29	2558	0	5
2024.06.12	08:30:00	2313.29	2315.36	2312.53	2314.97	5029	0	5
2024.06.12	09:00:00	2314.97	2317.74	2313.80	2315.90	5670	0	3
2024.06.12	09:30:00	2315.90	2317.73	2314.56	2314.83	5715	0	3
2024.06.12	10:00:00	2314.83	2315.45	2311.98	2312.44	4925	0	3
2024.06.12	10:30:00	2312.44	2314.53	2311.17	2314.52	3608	0	3
2024.06.12	11:00:00	2314.52	2315.78	2312.81	2312.92	4886	0	3
2024.06.12	11:30:00	2312.92	2313.33	2310.79	2312.79	3544	0	3
2024.06.12	12:00:00	2312.79	2315.48	2312.49	2314.72	4280	0	3
2024.06.12	12:30:00	2314.72	2315.43	2312.20	2314.07	4128	0	3
2024.06.12	13:00:00	2314.07	2314.79	2312.29	2313.81	3759	0	3
2024.06.12	13:30:00	2313.81	2314.21	2313.08	2313.42	2784	0	3
2024.06.12	14:00:00	2313.42	2314.83	2312.32	2313.99	4876	0	3
2024.06.12	14:30:00	2313.99	2314.81	2312.26	2312.91	5336	0	3
2024.06.12	15:00:00	2312.91	2316.18	2311.58	2315.10	7646	0	3
2024.06.12	15:30:00	2315.10	2337.66	2315.08	2335.95	29287	0	3
2024.06.12	16:00:00	2335.95	2341.67	2335.85	2340.40	22914	0	3
2024.06.12	16:30:00	2340.40	2341.02	2324.96	2329.82	25938	0	3
2024.06.12	17:00:00	2329.81	2329.91	2320.03	2325.74	16498	0	3
2024.06.12	17:30:00	2325.74	2326.28	2321.57	2325.29	12237	0	3
2024.06.12	18:00:00	2325.29	2330.20	2324.66	2329.91	12134	0	3
2024.06.12	18:30:00	2329.91	2337.14	2328.93	2335.58	14069	0	3
2024.06.12	19:00:00	2335.58	2337.56	2333.10	2335.04	10305	0	3
2024.06.12	19:30:00	2335.04	2338.16	2335.04	2337.66	6250	0	3
2024.06.12	20:00:00	2337.66	2339.56	2335.42	2337.43	6525	0	3
2024.06.12	20:30:00	2337.43	2337.94	2332.79	2335.13	6304	0	3
2024.06.12	21:00:00	2335.06	2335.06	2324.65	2330.74	22698	0	3
2024.06.12	21:30:00	2330.74	2332.92	2319.33	2322.68	25027	0	3
2024.06.12	22:00:00	2322.68	2324.63	2316.02	2316.60	11973	0	3
2024.06.12	22:30:00	2316.60	2321.34	2315.78	2321.27	8968	0	3
2024.06.12	23:00:00	2321.27	2324.69	2320.26	2323.14	3399	0	3
2024.06.12	23:30:00	2323.14	2324.85	2322.34	2324.83	1893	0	3
2024.06.13	01:00:00	2324.53	2325.39	2322.59	2322.66	1210	0	3
2024.06.13	01:30:00	2322.66	2323.07	2321.66	2321.84	1013	0	6
2024.06.13	02:00:00	2321.84	2322.28	2320.61	2321.48	1204	0	7
2024.06.13	02:30:00	2321.48	2322.26	2320.21	2320.59	1498	0	3
2024.06.13	03:00:00	2320.59	2321.74	2317.63	2321.58	2610	0	3
2024.06.13	03:30:00	2321.58	2322.89	2318.65	2320.76	3092	0	3
2024.06.13	04:00:00	2320.76	2321.54	2310.28	2311.85	12731	0	3
2024.06.13	04:30:00	2311.85	2313.26	2308.13	2312.62	8768	0	3
2024.06.13	05:00:00	2312.62	2316.13	2312.02	2315.73	4481	0	3
2024.06.13	05:30:00	2315.73	2315.98	2310.65	2314.12	4359	0	3
2024.06.13	06:00:00	2314.12	2316.31	2312.56	2314.49	4418	0	3
2024.06.13	06:30:00	2314.49	2314.80	2313.15	2314.24	2491	0	3
2024.06.13	07:00:00	2314.24	2314.82	2311.83	2312.45	1909	0	3
2024.06.13	07:30:00	2312.45	2312.71	2309.30	2311.80	2910	0	3
2024.06.13	08:00:00	2311.80	2312.23	2309.54	2310.09	2719	0	3
2024.06.13	08:30:00	2310.09	2312.29	2308.93	2311.67	3650	0	3
2024.06.13	09:00:00	2311.67	2314.48	2311.20	2313.07	5519	0	3
2024.06.13	09:30:00	2313.07	2316.11	2312.62	2315.65	5605	0	3
2024.06.13	10:00:00	2315.65	2317.15	2313.30	2315.25	4582	0	3
2024.06.13	10:30:00	2315.25	2318.62	2314.87	2317.03	5160	0	3
2024.06.13	11:00:00	2317.03	2317.24	2314.51	2315.03	3393	0	3
2024.06.13	11:30:00	2315.03	2316.34	2313.95	2315.57	3261	0	3
2024.06.13	12:00:00	2315.57	2318.43	2315.12	2316.08	4124	0	3
2024.06.13	12:30:00	2316.11	2316.60	2313.38	2315.44	3832	0	3
2024.06.13	13:00:00	2315.44	2319.98	2315.25	2319.11	5223	0	3
2024.06.13	13:30:00	2319.11	2320.00	2316.29	2316.30	3568	0	3
2024.06.13	14:00:00	2316.30	2316.70	2309.70	2311.29	5773	0	3
2024.06.13	14:30:00	2311.29	2311.48	2303.94	2307.06	6802	0	3
2024.06.13	15:00:00	2307.06	2309.67	2305.55	2307.41	7768	0	3
2024.06.13	15:30:00	2307.41	2326.72	2305.34	2323.27	25921	0	3
2024.06.13	16:00:00	2323.27	2323.95	2315.11	2318.99	14894	0	3
2024.06.13	16:30:00	2318.99	2324.73	2308.28	2310.68	17605	0	3
2024.06.13	17:00:00	2310.68	2314.42	2305.65	2309.95	15970	0	3
2024.06.13	17:30:00	2309.95	2314.20	2309.14	2313.56	11732	0	3
2024.06.13	18:00:00	2313.56	2317.04	2304.64	2308.74	16189	0	3
2024.06.13	18:30:00	2308.74	2309.03	2297.73	2298.94	11234	0	3
2024.06.13	19:00:00	2298.94	2299.35	2295.47	2298.77	11601	0	3
2024.06.13	19:30:00	2298.77	2300.32	2297.14	2299.26	7437	0	3
2024.06.13	20:00:00	2299.26	2304.42	2299.05	2302.28	8537	0	3
2024.06.13	20:30:00	2302.28	2303.13	2300.12	2301.42	4759	0	3
2024.06.13	21:00:00	2301.42	2302.35	2300.04	2302.01	3481	0	3
2024.06.13	21:30:00	2302.01	2303.97	2301.63	2303.03	2795	0	3
2024.06.13	22:00:00	2303.03	2304.20	2302.70	2303.49	3574	0	7
2024.06.13	22:30:00	2303.49	2304.94	2303.16	2303.41	3351	0	3
2024.06.13	23:00:00	2303.41	2304.32	2302.89	2303.74	1437	0	3
2024.06.13	23:30:00	2303.74	2304.21	2303.40	2303.89	811	0	3
2024.06.14	01:00:00	2302.84	2304.04	2302.77	2303.36	831	0	15
2024.06.14	01:30:00	2303.36	2303.75	2302.86	2302.92	897	0	17
2024.06.14	02:00:00	2302.96	2303.28	2302.11	2302.17	617	0	7
2024.06.14	02:30:00	2302.16	2302.71	2301.72	2302.29	1196	0	8
2024.06.14	03:00:00	2302.29	2303.77	2301.51	2303.44	2313	0	3
2024.06.14	03:30:00	2303.44	2305.71	2303.43	2304.92	2421	0	3
2024.06.14	04:00:00	2304.92	2307.19	2303.18	2303.20	5903	0	3
2024.06.14	04:30:00	2303.20	2306.81	2303.07	2306.00	4287	0	3
2024.06.14	05:00:00	2306.00	2306.69	2305.01	2305.33	3245	0	6
2024.06.14	05:30:00	2305.33	2307.10	2304.19	2306.72	3894	0	3
2024.06.14	06:00:00	2306.72	2308.67	2305.32	2306.90	6551	0	3
2024.06.14	06:30:00	2306.90	2307.39	2304.97	2305.46	3688	0	7
2024.06.14	07:00:00	2305.45	2305.66	2303.52	2304.28	2152	0	3
2024.06.14	07:30:00	2304.28	2306.15	2303.81	2305.92	2675	0	3
2024.06.14	08:00:00	2305.92	2307.49	2305.55	2307.03	1865	0	3
2024.06.14	08:30:00	2307.03	2311.56	2306.77	2309.85	6764	0	4
2024.06.14	09:00:00	2309.85	2312.18	2307.42	2311.20	5809	0	4
2024.06.14	09:30:00	2311.20	2312.76	2310.39	2312.63	7222	0	4
2024.06.14	10:00:00	2312.63	2313.32	2309.35	2311.58	7452	0	4
2024.06.14	10:30:00	2311.58	2316.69	2310.94	2315.30	6688	0	4
2024.06.14	11:00:00	2315.30	2321.65	2314.78	2318.69	7158	0	4
2024.06.14	11:30:00	2318.69	2319.39	2315.86	2317.29	5614	0	4
2024.06.14	12:00:00	2317.29	2317.99	2315.17	2316.80	5386	0	4
2024.06.14	12:30:00	2316.80	2322.70	2316.59	2322.59	6812	0	4
2024.06.14	13:00:00	2322.59	2329.72	2320.92	2328.38	8733	0	4
2024.06.14	13:30:00	2328.38	2332.68	2326.04	2330.49	9649	0	4
2024.06.14	14:00:00	2330.47	2330.72	2325.98	2328.99	8629	0	4
2024.06.14	14:30:00	2328.99	2336.61	2328.99	2331.90	10394	0	4
2024.06.14	15:00:00	2331.90	2333.35	2328.13	2330.35	10589	0	4
2024.06.14	15:30:00	2330.35	2333.35	2327.18	2330.31	13473	0	4
2024.06.14	16:00:00	2330.31	2331.65	2327.10	2327.49	13849	0	4
2024.06.14	16:30:00	2327.49	2332.90	2324.17	2330.38	15813	0	4
2024.06.14	17:00:00	2330.38	2335.49	2327.97	2332.58	17643	0	4
2024.06.14	17:30:00	2332.58	2333.39	2327.91	2330.05	12684	0	4
2024.06.14	18:00:00	2330.05	2332.17	2326.44	2327.43	10429	0	4
2024.06.14	18:30:00	2327.43	2328.02	2324.03	2326.10	7320	0	4
2024.06.14	19:00:00	2326.10	2331.21	2325.39	2329.23	10072	0	4
2024.06.14	19:30:00	2329.23	2331.89	2328.60	2328.82	5723	0	4
2024.06.14	20:00:00	2328.82	2333.92	2328.47	2333.26	6102	0	4
2024.06.14	20:30:00	2333.26	2335.58	2332.32	2334.11	4816	0	4
2024.06.14	21:00:00	2334.11	2334.43	2332.19	2333.92	3849	0	4
2024.06.14	21:30:00	2333.92	2335.15	2332.86	2334.68	3041	0	4
2024.06.14	22:00:00	2334.68	2334.68	2332.38	2333.57	3889	0	6
2024.06.14	22:30:00	2333.57	2335.44	2332.17	2332.42	3805	0	4
2024.06.14	23:00:00	2332.42	2332.98	2330.96	2331.71	1866	0	4
2024.06.14	23:30:00	2331.71	2332.94	2331.35	2332.67	1610	0	4
2024.06.17	01:00:00	2331.76	2332.86	2329.95	2330.00	1743	0	7
2024.06.17	01:30:00	2330.00	2330.09	2327.52	2328.77	1078	0	4
2024.06.17	02:00:00	2328.77	2329.17	2328.61	2328.75	155	0	8
2024.06.17	06:30:00	2322.21	2322.76	2322.17	2322.71	284	0	7
2024.06.17	11:00:00	2318.15	2321.36	2317.99	2320.81	3623	0	5
2024.06.17	11:30:00	2320.81	2322.26	2318.39	2321.29	4455	0	5
2024.06.17	12:00:00	2321.29	2322.62	2320.47	2320.89	3955	0	4
2024.06.17	12:30:00	2320.89	2321.25	2319.20	2320.05	4851	0	4
2024.06.17	13:00:00	2320.05	2322.53	2319.73	2321.96	4210	0	4
2024.06.17	13:30:00	2321.96	2322.52	2319.51	2320.51	3582	0	4
2024.06.17	14:00:00	2320.51	2321.90	2319.73	2321.26	4256	0	4
2024.06.17	14:30:00	2321.26	2321.34	2317.61	2318.15	5635	0	4
2024.06.17	15:00:00	2318.15	2320.33	2317.39	2318.33	5972	0	4
2024.06.17	15:30:00	2318.33	2321.11	2316.80	2319.59	7478	0	4
2024.06.17	16:00:00	2319.59	2326.26	2318.73	2323.66	10706	0	4
2024.06.17	16:30:00	2323.66	2325.74	2319.01	2320.93	11257	0	4
2024.06.17	17:00:00	2320.93	2326.57	2318.33	2326.06	10079	0	4
2024.06.17	17:30:00	2326.06	2327.55	2322.27	2324.49	9621	0	4
2024.06.17	18:00:00	2324.49	2325.56	2319.44	2319.55	7315	0	4
2024.06.17	18:30:00	2319.55	2319.65	2309.95	2312.49	12901	0	4
2024.06.17	19:00:00	2312.49	2315.84	2312.48	2314.52	6592	0	4
2024.06.17	19:30:00	2314.52	2317.03	2314.46	2316.87	4895	0	4
2024.06.17	20:00:00	2316.87	2318.35	2313.95	2314.16	5282	0	5
2024.06.17	20:30:00	2314.16	2317.21	2313.27	2316.69	3537	0	4
2024.06.17	21:00:00	2316.69	2318.31	2316.12	2317.09	4432	0	4
2024.06.17	21:30:00	2317.09	2319.17	2316.20	2317.82	3227	0	4
2024.06.17	22:00:00	2317.82	2320.00	2317.81	2318.60	3584	0	6
2024.06.17	22:30:00	2318.60	2320.55	2318.54	2320.14	3973	0	4
2024.06.17	23:00:00	2320.14	2320.65	2319.03	2319.03	1451	0	4
2024.06.17	23:30:00	2319.03	2319.66	2318.43	2319.08	857	0	4
2024.06.18	01:00:00	2320.60	2320.72	2319.71	2320.38	509	0	4
2024.06.18	01:30:00	2320.40	2321.15	2320.23	2320.98	627	0	14
2024.06.18	02:00:00	2320.98	2321.20	2319.15	2319.94	757	0	7
2024.06.18	02:30:00	2319.93	2320.94	2319.72	2320.67	1250	0	4
2024.06.18	03:00:00	2320.67	2323.16	2320.66	2322.17	2857	0	4
2024.06.18	03:30:00	2322.17	2325.50	2322.17	2324.10	3898	0	4
2024.06.18	04:00:00	2324.10	2325.42	2319.22	2321.49	6493	0	4
2024.06.18	04:30:00	2321.49	2323.15	2319.73	2322.53	4470	0	4
2024.06.18	05:00:00	2322.53	2323.87	2321.59	2322.60	3374	0	4
2024.06.18	05:30:00	2322.60	2325.61	2322.05	2324.39	4416	0	4
2024.06.18	06:00:00	2324.39	2325.12	2323.13	2324.44	3225	0	4
2024.06.18	06:30:00	2324.44	2324.90	2323.80	2324.42	1834	0	8
2024.06.18	07:00:00	2324.42	2324.78	2323.02	2324.56	2124	0	4
2024.06.18	07:30:00	2324.56	2324.62	2321.86	2322.54	2270	0	4
2024.06.18	08:00:00	2322.54	2322.74	2319.38	2320.64	3799	0	4
2024.06.18	08:30:00	2320.64	2323.79	2320.11	2322.10	4323	0	4
2024.06.18	09:00:00	2322.10	2322.68	2319.90	2320.99	3713	0	4
2024.06.18	09:30:00	2320.99	2321.55	2318.74	2320.07	5078	0	4
2024.06.18	10:00:00	2320.07	2320.11	2317.53	2318.17	4412	0	7
2024.06.18	10:30:00	2318.17	2318.85	2314.95	2315.48	4394	0	4
2024.06.18	11:00:00	2315.48	2315.48	2311.45	2311.67	6275	0	4
2024.06.18	11:30:00	2311.67	2313.19	2310.70	2311.26	5017	0	4
2024.06.18	12:00:00	2311.26	2314.25	2310.80	2312.19	4718	0	4
2024.06.18	12:30:00	2312.19	2312.35	2310.94	2311.03	4341	0	4
2024.06.18	13:00:00	2311.03	2312.36	2307.94	2310.06	4133	0	4
2024.06.18	13:30:00	2310.06	2310.14	2306.51	2308.30	4495	0	4
2024.06.18	14:00:00	2308.30	2311.31	2306.68	2311.21	4435	0	4
2024.06.18	14:30:00	2311.21	2314.17	2309.56	2313.37	4571	0	4
2024.06.18	15:00:00	2313.37	2315.43	2311.36	2312.16	6301	0	4
2024.06.18	15:30:00	2312.16	2324.18	2312.08	2313.89	19032	0	4
2024.06.18	16:00:00	2313.89	2320.36	2313.60	2317.43	12310	0	4
2024.06.18	16:30:00	2317.43	2327.72	2313.77	2326.71	23237	0	4
2024.06.18	17:00:00	2326.68	2327.14	2322.82	2325.51	12643	0	4
2024.06.18	17:30:00	2325.51	2327.02	2322.15	2323.59	10398	0	4
2024.06.18	18:00:00	2323.59	2327.12	2318.69	2325.12	11644	0	4
2024.06.18	18:30:00	2325.12	2329.80	2323.73	2326.84	8800	0	4
2024.06.18	19:00:00	2326.84	2329.74	2326.80	2328.74	7778	0	4
2024.06.18	19:30:00	2328.72	2330.71	2326.45	2330.20	5215	0	4
2024.06.18	20:00:00	2330.20	2332.58	2328.23	2331.66	6978	0	4
2024.06.18	20:30:00	2331.66	2333.10	2328.32	2329.69	4692	0	4
2024.06.18	21:00:00	2329.69	2330.29	2327.45	2329.94	4236	0	4
2024.06.18	21:30:00	2329.94	2331.45	2329.53	2331.26	2657	0	4
2024.06.18	22:00:00	2331.26	2331.26	2328.44	2329.38	2683	0	4
2024.06.18	22:30:00	2329.38	2330.60	2328.82	2329.20	2996	0	4
2024.06.18	23:00:00	2329.20	2330.59	2329.20	2329.91	1339	0	5
